restaurant_id,city_id,name,international_phone_number,formatted_address,latitude,longitude
230,1,K & A Caribbean Cuisine,14165437696,"1179 Weston Rd, York, ON M6M 4P5, Canada",43.687597,-79.4905459
231,1,SOCO Kitchen + Bar,14166375465,"75 Lower Simcoe St, Toronto, ON M5J 3A6, Canada",43.6426733,-79.383836
232,1,Patisserie La Cigogne,14164662345,"1626 Bayview Ave, Toronto, ON M4G 3B7, Canada",43.7065587,-79.3756706
233,1,Eden Trattoria,14162555588,"58 Marine Parade Dr, Etobicoke, ON M8V 4G1, Canada",43.6272928,-79.4768004
234,1,Grace O'Malley's,14165961444,"14 Duncan St, Toronto, ON M5H 3G8, Canada",43.6476863,-79.3885854
235,1,New York Subs and Burritos,14162030999,"520 Queen St W, Toronto, ON M5V 2B7, Canada",43.6478034,-79.4018318
236,1,High Street Fish And Chips,14165108905,"55 Underhill Dr, North York, ON M3A 2J8, Canada",43.745297,-79.3249824
237,1,Burrito Boyz,14162512699,"3803 Lake Shore Blvd W, Etobicoke, ON M8W 1R2, Canada",43.5923268,-79.5421426
238,1,China China Express,14162424462,"2145 Weston Rd, York, ON M9N 1X7, Canada",43.7030141,-79.5244459
239,1,Subway,14166939018,"3003 Danforth Ave 47 Shoppers World Danforth, Toronto, ON M4C 1M9, Canada",43.6903915,-79.2906495
240,1,Chick-N-Joy,14164615848,"1483 Queen St E, Toronto, ON M4L 1E2, Canada",43.6651504,-79.3213699
241,1,Hy's Steakhouse,14163646600,"365 Bay St, Toronto, ON M5H 2V1, Canada",43.6510487,-79.3808502
242,1,Perfect Chinese Restaurant,14162976100,"4386 Sheppard Ave E, Scarborough, ON M1S 1T8, Canada",43.7878227,-79.2703167
243,1,Churrasqueira Martin's,14166574343,"605 Rogers Rd #1, York, ON M6M 1B9, Canada",43.6807613,-79.4734944
244,1,Seara,14166532424,"605 Rogers Rd, York, ON M6M 1B9, Canada",43.6806332,-79.4731459
245,1,King's BBQ,14166520022,"572 Rogers Rd, York, ON M6M 1B6, Canada",43.6818865,-79.4709585
246,1,Hogtown Smoke,14166919009,"1959 Queen St E, Toronto, ON M4L 1H7, Canada",43.6694407,-79.3020439
247,1,Prairie Girl Bakery,14165042253,"18 King Street East #106 facing, Victoria St, Toronto, ON M5C 1C4, Canada",43.6497407,-79.3770772
248,1,Scotland Yard,14163646572,"56 The Esplanade, Toronto, ON M5E 1A6, Canada",43.6470371,-79.3740585
249,1,Biagio Ristorante,14163664040,"155 King St E, Toronto, ON M5C 1G9, Canada",43.6502345,-79.3723842
250,1,Cibo Wine Bar King St West,14165043939,"522 King St W, Toronto, ON M5V 1L7, Canada",43.6452414,-79.3974043
251,1,Tango Palace Coffee Company,14164658085,"1156 Queen St E, Toronto, ON M4M 1L2, Canada",43.6626185,-79.3337826
252,1,Ka Chi Korean Restaurant,14165971999,"8 St Andrew St, Toronto, ON M5T 1K6, Canada",43.654394,-79.399329
253,1,Tim Hortons,14162033931,"90 Adelaide St W, Toronto, ON M5H 3V9, Canada",43.6497961,-79.3820226
254,1,Fusaro's Italian Kitchen,14162608414,"147 Spadina Ave, Toronto, ON M5V 2L7, Canada",43.6481563,-79.3958049
255,1,Fresh,14165994442,"147 Spadina Ave, Toronto, ON M5V 2L7, Canada",43.6481313,-79.3957958
256,1,Echo Sushi,14163228861,"2036 Yonge St, Toronto, ON M4S 1Z9, Canada",43.7012753,-79.3974114
257,1,Cool Runnings,14166938724,"146 Main St, Toronto, ON M4E 2V8, Canada",43.6834172,-79.3001145
258,1,The Famous Indian Cuisine,14164064511,"1410 Gerrard St E, Toronto, ON M4L 1Z4, Canada",43.6721178,-79.3232197
259,1,Tim Hortons,14165931477,"477 Dundas St W, Toronto, ON M5T 1H1, Canada",43.6529623,-79.3970811
260,1,Mandarin Restaurant - Yonge,14164862222,"2200 Yonge St, Toronto, ON M4S 2C6, Canada",43.7059991,-79.3984414
261,1,Amadeu's,14165911245,"184 Augusta Ave, Toronto, ON M5T 2L6, Canada",43.6539988,-79.4019757
262,1,Drake One Fifty,14163636150,"150 York St, Toronto, ON M5H 3S5, Canada",43.6495968,-79.3845743
263,1,Sanremo Bakery,14162552808,"374 Royal York Rd, Etobicoke, ON M8Y 2R3, Canada",43.6185225,-79.4996952
264,1,Remarkable Bean,14166902420,"2242 Queen St E, Toronto, ON M4E 1G2, Canada",43.6728997,-79.2870519
265,1,Freshii,14162038456,"140 Spadina Ave, Toronto, ON M5V 2L4, Canada",43.647768,-79.396446
266,1,Sushi Bon,14165168688,"695 College St, Toronto, ON M6G 1C1, Canada",43.6550304,-79.4174735
267,1,Sotto Voce,14165364564,"595 College St, Toronto, ON M6G 1A9, Canada",43.655166,-79.4136114
268,1,Mamma Martino's,14162513337,"624 The Queensway, Etobicoke, ON M8Y 1K3, Canada",43.6279897,-79.4961157
269,1,Bukhara Grill,14165515199,"2241a Bloor St W, Toronto, ON M6S 1N7, Canada",43.6508247,-79.4769685
270,1,Pizza Maple,14162473333,"502 Trethewey Dr, North York, ON M6M 4C2, Canada",43.695809,-79.487868
271,1,Sweet Olenka's,14165217444,"2790 Lake Shore Blvd W, Etobicoke, ON M8V 1H5, Canada",43.6020879,-79.5002445
272,1,Dumpling House,14165968898,"328 Spadina Ave, Toronto, ON M5T 2E7, Canada",43.6538017,-79.3986765
273,1,Sushi Bong,14162270022,"5 Northtown Way, North York, ON M2N 7A1, Canada",43.775165,-79.413705
274,1,Casa Di Giorgio Ristorante,14166867066,"1646 Queen St E, Toronto, ON M4L 1G3, Canada",43.666786,-79.315171
275,1,Boom Breakfast & Co,14165343447,"808 College St, Toronto, ON M6G 1C8, Canada",43.6546979,-79.4218058
276,1,Globe Bistro,14164662000,"124 Danforth Ave, Toronto, ON M4K 1N1, Canada",43.6765071,-79.358071
277,1,El Sol,14164058074,"1448 Danforth Ave, Toronto, ON M4J 1N4, Canada",43.6829366,-79.3264656
278,1,Crown Prince Fine Dining,14164908893,"3600 Victoria Park Ave, North York, ON M2H 3B2, Canada",43.8063889,-79.3386111
279,1,Aka-Oni Izakaya,14162983828,"633 Silver Star Blvd #108, Scarborough, ON M1V 5N1, Canada",43.822329,-79.298655
280,1,Patria,14163670505,"478 King St W, Toronto, ON M5V 1L7, Canada",43.6455508,-79.3964642
281,1,Furama,14165045709,"248 Spadina Ave, Toronto, ON M5T 2C2, Canada",43.6516052,-79.3977727
282,1,Danforth Pizza House,14164634927,"920 Danforth Ave, Toronto, ON M4J 1L9, Canada",43.6803298,-79.3388374
283,1,Saravanaa Bhavan,14162937755,"Woodside Square, 1571 Sandhurst Cir Unit 153, Scarborough, ON M1V 1V2, Canada",43.8100473,-79.2693323
284,1,Starbucks,14165048586,"438 Richmond St W #4, Toronto, ON M5V 3S6, Canada",43.6480684,-79.3965022
285,1,Rocco's Plum Tomato,14162555081,"164 The Queensway, Etobicoke, ON M8Y 1J2, Canada",43.6303627,-79.4849827
286,1,Gautama,14164694444,"1416 Gerrard St E, Toronto, ON M4L 1A6, Canada",43.6723771,-79.3228637
287,1,FBI Pizza,14162510101,"2336 Lake Shore Blvd W, Etobicoke, ON M8V 1B6, Canada",43.616746,-79.488006
288,1,Very Fair Seafood Cuisine,14162996368,"17 Milliken Blvd, Scarborough, ON M1V 5H6, Canada",43.8035621,-79.2934799
289,1,Anh Dao,14165984514,"383 Spadina Ave, Toronto, ON M5T 2G6, Canada",43.6563042,-79.3991053
290,1,Milano's Pizza,14166220222,"3886 Bloor St W, Etobicoke, ON M9B 1L4, Canada",43.640627,-79.54215
291,1,Bombay Palace,14163688048,"71 Jarvis St, Toronto, ON M5C 2H2, Canada",43.6511585,-79.371944
292,1,Churrasco Villa,14164877070,"254 Eglinton Ave E, Toronto, ON M4P 1K2, Canada",43.7084777,-79.3905455
293,1,Mirto,14166019444,"25 Toronto St, Toronto, ON M5C 2R1, Canada",43.650703,-79.3760778
294,1,Jules Bistro,14163488886,"147 Spadina Ave, Toronto, ON M5V 2L7, Canada",43.64827,-79.395803
295,1,Chako,14162989978,"2190 McNicoll Ave #112, Scarborough, ON M1V 0D3, Canada",43.8143583,-79.2947037
296,1,Magic Noodle,14162936696,"2190 McNicoll Ave #119, Scarborough, ON M1V 5M2, Canada",43.8144502,-79.2943941
297,1,Maha's,14164622703,"226 Greenwood Ave, Toronto, ON M4L 2R2, Canada",43.6717021,-79.3285255
298,1,Duke Of Devon,14166423853,"66 Wellington St W, Toronto, ON M5K 1H1, Canada",43.6472913,-79.3805183
299,1,Union Social Eatery,14162216789,"4899 Yonge St, North York, ON M2N 5N4, Canada",43.7638974,-79.4111753
300,1,Motorama Restaurant,14164616968,"862 Danforth Ave, Toronto, ON M4J 1L7, Canada",43.6800076,-79.3401287
301,1,Kanga,14163249174,"65 Duncan St, Toronto, ON M5V 1Z4, Canada",43.6499884,-79.3890737
302,1,Veloute,14166967392,"2343 Queen St E, Toronto, ON M4E 1H2, Canada",43.6720519,-79.2896386
303,1,Torteria San Cosme,14165992855,"181 Baldwin St, Toronto, ON M5T 1L9, Canada",43.6547036,-79.4005812
304,1,Smoke's Poutinerie,14163662873,"578 Queen St W, Toronto, ON M5V 2B7, Canada",43.6473799,-79.4037654
305,1,Lucky Chinese Food,14166518888,"640 Rogers Rd, York, ON M6M 1B8, Canada",43.6819543,-79.474698
306,1,Sushi Cafe Bon Gung,14162600189,"109 McCaul St, Toronto, ON M5T 1W1, Canada",43.6537184,-79.3909035
307,1,Ted's Restaurant,14162822204,"404 Old Kingston Rd, Scarborough, ON M1C 1B6, Canada",43.7845234,-79.1692775
308,1,Thai Express,14166041888,"Stock Yard Village, 70 Weston Rd, Toronto, ON M6N 0A7, Canada",43.6738418,-79.4698149
309,1,A3 Napoli,14165886006,"589 College St, Toronto, ON M6G 1B2, Canada",43.6551341,-79.4134649
310,1,Irie Veggie,14166534825,"2593 Eglinton Ave W, York, ON M6M 1T3, Canada",43.6902645,-79.4739273
311,1,Fynn's Of Temple Bar,14165861331,"489 King St W, Toronto, ON M5V 1K4, Canada",43.6449069,-79.397192
312,1,Five Doors North,14164806234,"2088 Yonge St, Toronto, ON M4S 2A2, Canada",43.702259,-79.3975946
313,1,Asian Bowl,14163682695,"271 Yonge St, Toronto, ON M5B 1N8, Canada",43.6553584,-79.3803521
314,1,Little India,14162059836,"255 Queen St W, Toronto, ON M5V 1Z4, Canada",43.6502364,-79.3889555
315,1,7 Numbers,14164695183,"307 Danforth Ave, Toronto, ON M4K 1N7, Canada",43.6769113,-79.3538161
316,1,HoSu Bistro,14163226860,"2352 Yonge St, Toronto, ON M4P 2E6, Canada",43.7085199,-79.3989279
317,1,Touhenboku Ramen,14165968080,"261 Queen St W, Toronto, ON M5V 1Z9, Canada",43.6501837,-79.3891054
318,1,Jolly II,14162426666,"2625 Weston Rd, North York, ON M9N 3V9, Canada",43.7119353,-79.5311264
319,1,Caldense Bakery,14162453847,"2625A Weston Rd, North York, ON M9N 3V8, Canada",43.7115268,-79.5320922
320,1,Pancer's Original Deli,14166361230,"3856 Bathurst St, North York, ON M3H 3N3, Canada",43.740785,-79.435373
321,1,Freshii,14162140259,"130 King St W, Toronto, ON M5X 1E1, Canada",43.6483882,-79.3832357
322,1,Mio Ristobar,14163649740,"40 King St W, Toronto, ON M5H 3Y2, Canada",43.6493491,-79.3795277
323,1,Ninki,14163687333,"40 King St W, Toronto, ON M5H 4A9, Canada",43.6495218,-79.3795976
324,1,Villa Madina,14166011927,"Scotia Plaza, 40 King St W, Toronto, ON M5H 3Y2, Canada",43.648842,-79.379996
325,1,The David Duncan House,14163911424,"125 Moatfield Dr, North York, ON M3B 3L6, Canada",43.7583095,-79.3489062
326,1,Darbar,14165194545,"2015 Avenue Rd, North York, ON M5M 4A5, Canada",43.735501,-79.419653
327,1,Hashi Izakaya,14162248179,"5582 Yonge St, North York, ON M2N 5S2, Canada",43.7792105,-79.4160004
328,1,Allen's,14164633086,"143 Danforth Ave, Toronto, ON M4K 1N2, Canada",43.676272,-79.357278
329,1,Bikkuri,14163690330,"36 King St E, Toronto, ON M5C 1E5, Canada",43.6496009,-79.3763163
330,1,Pizza Hut,14163101010,"1630 Albion Rd, Etobicoke, ON M9V 5H5, Canada",43.742063,-79.593393
331,1,Nando's,14166209229,"150 N Queen St Unit D1, Etobicoke, ON M9C 1A8, Canada",43.6197321,-79.5541996
332,1,La Tortilleria,14162059227,"1009 Dufferin St, Toronto, ON M6H 4B2, Canada",43.6595834,-79.4350531
333,1,Fat Bastard Burrito,14162520202,"1180 The Queensway, Etobicoke, ON M8Z 1R5, Canada",43.622275,-79.5219193
334,1,Merlot,14162360081,"2994 Bloor St W, Etobicoke, ON M8X 1C2, Canada",43.6477417,-79.5103199
335,1,Sin & Redemption,14166409197,"136 McCaul St, Toronto, ON M5T 1W2, Canada",43.6547012,-79.3917222
336,1,Starbucks,14164619788,"908 Queen St E, Toronto, ON M4M 1J5, Canada",43.660676,-79.342374
337,1,Est West,14165060777,"700 University Ave, Toronto, ON M5G 1Z5, Canada",43.6590858,-79.3914771
338,1,Tea-N-Bannock,14162202915,"1294 Gerrard St E, Toronto, ON M4L 1Y7, Canada",43.6711721,-79.3273229
339,1,Montecito,14165990299,"299 Adelaide St W, Toronto, ON M5V 1P7, Canada",43.6474672,-79.390941
340,1,Mandarin Restaurant - Queensway,14162525000,"1255 The Queensway, Etobicoke, ON M8Z 1S2, Canada",43.6209753,-79.5231708
341,1,Lahore Chaat & Paan House,14164669261,"1344 Gerrard St E, Toronto, ON M4L 1Z2, Canada",43.671895,-79.324683
342,1,Nook,14165955155,"469 A King St W, Toronto, ON M5V 1K4, Canada",43.644829,-79.396777
343,1,Danforth Roti Shop,14166901308,"2844 Danforth Ave, Toronto, ON M4C 1M1, Canada",43.6897539,-79.2954535
344,1,Danforth Dragon,14164619238,"861 Danforth Ave, Toronto, ON M4J 1L8, Canada",43.679723,-79.339802
345,1,Terry's Bar & Grill,14164313565,"1920 Ellesmere Rd, Scarborough, ON M1H 3G1, Canada",43.774935,-79.241052
346,1,Speakeasy 21,14166010210,"21 Adelaide St W, Toronto, ON M5H 1N1, Canada",43.6498867,-79.3799487
347,1,Pizzaiolo,14165999995,"521 King St W, Toronto, ON M5V 1J5, Canada",43.6446688,-79.3981364
348,1,Wanda's Pie In The Sky,14162360018,"287 Augusta Ave, Toronto, ON M5T 2M2, Canada",43.656248,-79.402586
349,1,Popeyes,14166148686,"1975 Weston Rd, York, ON M9N 1W8, Canada",43.7010616,-79.5187813
350,1,Banjara Indian House,14164866644,"796 Bloor St W, Toronto, ON M6G 1L7, Canada",43.6631537,-79.4219472
351,1,A La Carte At The Gardiner,14165868086,"111 Queens Park 3rd floor, Toronto, ON M5S 2C7, Canada",43.6681235,-79.3931656
352,1,Wingporium,14162556464,"1000 Islington Avenue #2, Etobicoke, ON M8Z 4P8, Canada",43.630205,-79.5182114
353,1,Sushi Rock,14164833888,"2359 Yonge St, Toronto, ON M4P 2C8, Canada",43.7091008,-79.3985273
354,1,Silver Spoon,14162932689,"4800 Sheppard Ave E, Scarborough, ON M1S 4N5, Canada",43.7914323,-79.2516105
355,1,The Keg,14164461045,"1977 Leslie St, North York, ON M3B 2M3, Canada",43.7588997,-79.3604731
356,1,Ali Baba's,14162448219,"1878 Weston Rd, York, ON M9N 1V9, Canada",43.69981,-79.515746
357,1,Wazema,14164665713,"1360 Danforth Ave, Toronto, ON M4J 1M9, Canada",43.6825194,-79.3285507
358,1,The Jason George,14163637100,"100 Front St E, Toronto, ON M5A 1E1, Canada",43.6497634,-79.3710579
359,1,Jack Astor's,14165852121,"144 Front St W, Toronto, ON M5J 2L7, Canada",43.645409,-79.383869
360,1,Jack Astor's,14162639800,"10 Dundas St E, Toronto, ON M5B 2G9, Canada",43.656613,-79.379818
361,1,Federick Restaurant,14164399234,"1920 Ellesmere Rd, Scarborough, ON M1H 2V6, Canada",43.7749574,-79.240945
362,1,Bamboo Buddha,14165049311,"752 King St W, Toronto, ON M5V 2W8, Canada",43.6435588,-79.4050635
363,1,Peking Man Restaurant,14162235151,"1108 Sheppard Ave E, North York, ON M2K 2V9, Canada",43.771233,-79.369472
364,1,Very Fair Chinese Restaurant,14163321861,"4002 Sheppard Ave E, Scarborough, ON M1S 1S6, Canada",43.78373,-79.2877035
365,1,The Stone Lion,14166901984,"1958 Queen St E, Toronto, ON M4L 1H7, Canada",43.6696747,-79.3024679
366,1,JP Restaurant Bar and Grill,14164620828,"270 Coxwell Ave, Toronto, ON M4L 3B6, Canada",43.6730683,-79.3195206
367,1,Second Cup Coffee Co.,14164666295,"355 Danforth Ave, Toronto, ON M4K 1N7, Canada",43.6771876,-79.3529748
368,1,Kimono Japanese Grill & Sushi,14164878660,"359 Eglinton Ave W, Toronto, ON M5N 1A2, Canada",43.704062,-79.410008
369,1,Bar Buca,14165992822,"75 Portland St, Toronto, ON M5V 2M9, Canada",43.643942,-79.399619
370,1,Bobbette & Belle,14164668800,"1121 Queen St E, Toronto, ON M4M 1K9, Canada",43.6621151,-79.3348239
371,1,Wahlburgers,14164898922,"46 Blue Jays Way, Toronto, ON M5V 2G5, Canada",43.6451102,-79.392137
372,1,Rendez-Vous,14164692513,"1408 Danforth Ave, Toronto, ON M4J 1M9, Canada",43.6826561,-79.3275667
373,1,Lalibela,14166450486,"1202 Danforth Ave, Toronto, ON M4J 1M6, Canada",43.6817099,-79.3319989
374,1,Windfield's,14164451630,"801 York Mills Rd, North York, ON M3B 1X7, Canada",43.7528592,-79.358435
375,1,Gabby's,14164058100,"1 Parkmount Rd, Toronto, ON M4J 1G6, Canada",43.678139,-79.3235437
376,1,Mayflower Chinese Food,14162486163,"1500 Royal York Rd, Etobicoke, ON M9P 3B6, Canada",43.6926348,-79.5317807
377,1,Gio Rana's Really Really Nice Restaurant,14164695225,"1220 Queen St E, Toronto, ON M4M 1L7, Canada",43.6634371,-79.3304236
378,1,N'Awlins,14165951958,"299 King St W, Toronto, ON M5V 0C4, Canada",43.6463408,-79.3901755
379,1,Fuzen,14163630202,"132 Front St E, Toronto, ON M5A 1E2, Canada",43.650125,-79.369464
380,1,California Sandwiches,14162017392,"1603 The Queensway, Etobicoke, ON M8Z 1T8, Canada",43.6165932,-79.5430889
381,1,Dimpflmeier Bakery,14162362701,"26 Advance Rd, Etobicoke, ON M8Z 2T4, Canada",43.6341948,-79.5295076
382,1,Zane Patisserie & Boulangerie,14166902813,"1842 Queen St E, Toronto, ON M4L 1H1, Canada",43.6684754,-79.3078399
383,1,Uncle Betty's,14164832590,"2590 Yonge St, Toronto, ON M4P 2J3, Canada",43.714426,-79.4001858
384,1,The Ballroom,14165972695,"145 John St, Toronto, ON M5V 2E4, Canada",43.648946,-79.390564
385,1,Starbucks,14165069946,"218 Yonge St #1-158, Toronto, ON M5B 2H6, Canada",43.6534859,-79.380504
386,1,Smoke's Poutinerie,14165992873,"218 Adelaide St W, Toronto, ON M5H 1W7, Canada",43.6485525,-79.3877564
387,1,Mister Tasty,14166902278,"2743 Danforth Ave, Toronto, ON M4C 1L8, Canada",43.688735,-79.297451
388,1,Star King,14164810008,"2350 Yonge St, Toronto, ON M4P 2E6, Canada",43.7084605,-79.3988774
389,1,521 Cafe & Bar,14164633968,"521 Danforth Ave, Toronto, ON M4K 1P7, Canada",43.6781029,-79.3482708
390,1,Congee Queen,14163218288,"3850 Sheppard Ave E Unit 0425, Scarborough, ON M1T 3L4, Canada",43.7839991,-79.2923229
391,1,Jacob's and Co. Steakhouse,14163660200,"12 Brant St, Toronto, ON M5V 2M1, Canada",43.6453902,-79.3979798
392,1,Athens Pastries,14164635144,"2567 Victoria Park Ave, Scarborough, ON M1T 1A4, Canada",43.7739738,-79.3219328
393,1,Nguyen Huong,14165994625,"322 Spadina Ave, Toronto, ON M5T 1J6, Canada",43.6536857,-79.3986069
394,1,Pappas Grill,14164699595,"440 Danforth Ave, Toronto, ON M4K 1P4, Canada",43.6779395,-79.3506291
395,1,Diwan,14166464670,"Aga Khan Museum, 77 Wynford Dr, North York, ON M3C 1K1, Canada",43.7249763,-79.3320769
396,1,Gusto 101,14165049669,"101 Portland St, Toronto, ON M5V 2N3, Canada",43.6452124,-79.4000748
397,1,Kenny's Noodles,14162995907,"4733 Steeles Ave E, Scarborough, ON M1V 4S5, Canada",43.824704,-79.30056
398,1,OCHO - Hotel OCHO,14165930885,"195 Spadina Ave, Toronto, ON M5T 2C3, Canada",43.649975,-79.3964579
399,1,King's Noodle,14165981817,"296 Spadina Ave, Toronto, ON M5T 2E7, Canada",43.653072,-79.3984884
400,1,Jump,14163633400,"18 Wellington St W, Toronto, ON M5L 1G4, Canada",43.6479063,-79.3780646
401,1,The Owl Of Minerva,14162217275,"5324 Yonge St, North York, ON M2N 5P9, Canada",43.7733107,-79.4141973
402,1,Second Cup,14162036100,"40 King St W, Toronto, ON M5H 3Y2, Canada",43.6494957,-79.3795298
403,1,Barberian's Steakhouse And Tavern,14165970335,"7 Elm St, Toronto, ON M5G 1H1, Canada",43.6576627,-79.3821822
404,1,Leslie Jones,14164635663,"1182 Queen St E, Toronto, ON M4M 1L6, Canada",43.663022,-79.331917
405,1,Sushi Delight,14164060288,"461 Danforth Ave, Toronto, ON M4K 1P1, Canada",43.6777387,-79.3502119
406,1,Big Butcher Barbeque,14162365959,"2336 Bloor St W, Toronto, ON M6S 4Z7, Canada",43.6492197,-79.4833779
407,1,Marinella,14163489200,"640 College St, Toronto, ON M6G 1B4, Canada",43.655052,-79.4155559
408,1,Pho Tien,14166037817,"358 Bathurst St, Toronto, ON M5T 2S6, Canada",43.6527288,-79.4063446
409,1,Agincourt Bakery,14164993467,"3059 Pharmacy Ave, Scarborough, ON M1W 2H1, Canada",43.7958958,-79.3262136
410,1,Ali's Tandoori Curry House,14166943056,"2306 Queen St E, Toronto, ON M4E 1G8, Canada",43.6735501,-79.2837495
411,1,Relish Bar & Grill,14164254664,"511 Danforth Ave, Toronto, ON M4K 1P5, Canada",43.6777617,-79.3499736
412,1,ViBo,14162391286,"2995 Bloor St W, Etobicoke, ON M8X 1C1, Canada",43.6474972,-79.5100314
413,1,Gandhi Indian Cuisine,14165048155,"554 Queen St W, Toronto, ON M5V 2B7, Canada",43.6475481,-79.4031259
414,1,Black Dog Pub,14162864544,"87 Island Rd, Scarborough, ON M1C 2P6, Canada",43.7976257,-79.1392207
415,1,Thompson Diner - Thompson Toronto Hotel,14166013533,"51 Bathurst St, Toronto, ON M5V 2P3, Canada",43.642952,-79.4019314
416,1,Woody's Burgers,14165462093,"3795 Lake Shore Blvd W, Etobicoke, ON M8W 1R2, Canada",43.5923559,-79.5417998
417,1,The Keg Steakhouse + Bar - Estate Drive,14164381452,"60 Estate Dr, Scarborough, ON M1H 2Z1, Canada",43.7826135,-79.2349369
418,1,New Sky Restaurant,14165968787,"353 Spadina Ave, Toronto, ON M5T 2G3, Canada",43.6554097,-79.3987492
419,1,Spring Rolls,14165852929,"40 Dundas St W, Toronto, ON M5G 2C2, Canada",43.6561688,-79.3823028
420,1,850 Degrees Pizza,14165030850,"3455 Lake Shore Blvd W, Etobicoke, ON M8W 1N2, Canada",43.595196,-79.529457
421,1,Pizzeria Libretto,14165510433,"155 University Ave, Toronto, ON M5H 3B7, Canada",43.6484646,-79.3849565
422,1,Pho Asia 39,14166450304,"1391 Weston Rd, York, ON M6M 4S3, Canada",43.6918235,-79.5013323
423,1,Island Hot and Spicy,14162481100,"1391 Weston, York, ON M6M 4S3, Canada",43.691765,-79.5013163
424,1,Caldense Bakery,14166571999,"2406 Eglinton Ave W, York, ON M6M 1S6, Canada",43.6921465,-79.4675573
425,1,TKO's The Sports Pub,14164661965,"1602 A Danforth Ave, Toronto, ON M4C 1H6, Canada",43.6835834,-79.3231977
426,1,Black Bull Tavern,14165932766,"298 Queen St W, Toronto, ON M5V 2A4, Canada",43.649685,-79.3933356
